MID,DISCIPLINE,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,COMMONNAME,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IRS990_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8405300068,GMU, , , , , ,NORTH CENTRAL WASHINGTON MUSEUM,NORTH CENTRAL WASHINGTON MUSEUM, , ,127 SOUTH MISSION,WENATCHEE,WA,98801,98801, , , , , ,5096645989, , , , , , , , , , , , , , , ,-120.31151,47.42294,6,8,1,53,007,127 SOUTH MISSION,WENATCHEE,WA,98801,98801,0,0,1,0,0,0,0,0, 
8405300070,GMU, , , , , ,MUSEUM OF NATIVE AMERICAN CULTURES,MUSEUM OF NATIVE AMERICAN CULTURES, , ,200 EAST CATALDO,SPOKANE,WA,99202,99202, , , , , ,5093264550, , , , , , , , , , , , , , , ,-117.382,47.65589,6,8,1,53,063,200 EAST CATALDO,SPOKANE,WA,99202,99202,0,0,1,0,0,0,0,0, 
8405300076,GMU, , , , , ,MARITIME EVENT CENTER,MARITIME EVENT CENTER, , ,2205 ALASKAN WAY,SEATTLE,WA,98121,98121, , , , , ,2064416666,HTTP://WWW.MARITIMEEVENTCENTER.COM, , , , , , , , , , , , , , ,-122.3477,47.61071,6,8,1,53,033,2205 ALASKAN WAY,SEATTLE,WA,98121,98121,0,0,0,0,1,0,0,0, 
8405300078,GMU, , , , , ,MUSEUMS - PEARSON HOUSE MUSEUM,MUSEUMS - PEARSON HOUSE MUSEUM, , ,27112 102ND DR NW,STANWOOD,WA,98292,98292, , , , , ,3606296110, , , , , , , , , , , , , , , ,-122.37171,48.24254,6,8,3,53,061,27112 102ND DR NW,STANWOOD,WA,98292,98292,0,0,0,0,1,0,0,0, 
8405300080,GMU,912032956, ,A50, ,712110,LAW ENFORCEMENT MUSEUM,SPOKANE LAW ENFORCEMENT MUSEUM, , ,1201 W 1ST AVE,SPOKANE,WA,99201,99201, , , , , ,5096253352, ,SPOKANE LAW ENFORCEMENT MUSEUM,201312,0,0,0,924 W SINTO AVE,SPOKANE,WA,99201-2531,200202, , , , ,-117.42625,47.67044,6,8,1,53,063,924 W SINTO AVE,SPOKANE,WA,99201-2531,99201,1,0,0,0,1,0,0,0, 
8405300082,GMU,911831289, ,A50, ,712110,LA CONNER QUILT AND TEXTILE MUSEUM,LACONNER QUILT & TEXTILE MUSEUM IN THE HISTORIC GACHES MANS, , ,703 S 2ND ST,LA CONNER,WA,98257,98257, , , , , ,3604664288,HTTP://WWW.LACONNERQUILTS.ORG/,LACONNER QUILT & TEXTILE MUSEUM IN THE HISTORIC GACHES MANS,201312,4,319243,248011,PO BOX 1270,LA CONNER,WA,98257-1270,199910, , , , ,-122.51704,48.39604,6,8,4,53,057,PO BOX 1270,LA CONNER,WA,98257-1270,98257,1,0,0,0,1,0,0,0, 
8405300088,GMU, , , , , ,LEWIS AND CLARK COUNTRY PIONEER MUSEUM,LEWIS AND CLARK COUNTRY PIONEER MUSEUM, ,LEWIS AND CLARK COUNTRY PNR MSM,800 W MAIN ST,POMEROY,WA,99347,99347, , , , , ,5098431600,HTTP://WWW.LEWISANDCLARKCOUNTRY.COM/, , , , , , , , , , , , , , ,-117.59791,46.47446,6,8,4,53,023,800 W MAIN ST,POMEROY,WA,99347,99347,0,0,0,0,1,0,0,0, 
8405300091,GMU,916185837, ,A54, ,712120,KIRKMAN HOUSE MUSEUM,KIRKMAN HOUSE MUSEUM, , ,214 N COLVILLE ST,WALLA WALLA,WA,99362,99362, , , , , ,5095294373,HTTP://WWW.KIRKMANHOUSEMUSEUM.ORG,KIRKMAN HOUSE MUSEUM,201312,3,80143,70102,214 N COLVILLE ST,WALLA WALLA,WA,99362-1917,197504, , , , ,-118.33956,46.06928,6,8,1,53,071,214 N COLVILLE ST,WALLA WALLA,WA,99362-1917,99362,1,0,0,0,1,0,0,0, 
8405300096,GMU,460979323, ,T23, ,712110,LIVING COMPUTER MUSEUM,LIVING COMPUTER MUSEUM, , ,2245 1ST AVE S,SEATTLE,WA,98134,98134, , , , , ,2063422020,HTTP://LIVINGCOMPUTERMUSEUM.ORG,LIVING COMPUTER MUSEUM,201312,3,73387, ,505 5TH AVE S STE 900,SEATTLE,WA,98104-3821,201408, , , , ,-122.32776,47.59835,6,8,1,53,033,505 5TH AVE S STE 900,SEATTLE,WA,98104-3821,98104,1,0,0,0,1,0,0,0, 
8405300097,GMU,943124802, ,Z99, ,813219,MANITO,FRIENDS OF MANITO, , ,4 WEST 21ST AVENUE,SPOKANE,WA,99203,99203, , , , , ,5094568038, ,FRIENDS OF MANITO,201312,4,194385,148698,4 W 21ST AVE,SPOKANE,WA,99203-1974,199502, , , , ,-117.41285,47.6356,6,8,1,53,063,4 W 21ST AVE,SPOKANE,WA,99203-1974,99203,1,0,1,0,0,0,0,0, 
8405300099,GMU, , , ,001460968, ,HENDERSON HOUSE MUSEUM,HENDERSON HOUSE MUSEUM, , ,602 DESCHUTES WAY SW,TUMWATER,WA,98501,98501, , , , , ,3607544217, , , , , , , , , , , , , , , ,-122.9025,47.02169,6,8,2,53,067,602 DESCHUTES WAY SW,TUMWATER,WA,98501,98501,0,0,0,0,1,0,0,0, 
8405300101,GMU,911288395, , , ,712110,GORGE HERITAGE MUSEUM,WEST KLICKITAT COUNTY HISTORICAL SOCIETY, , ,202 E HUMBOLT ST,BINGEN,WA,98605,98605, , , , , ,5094933228,HTTP://WWW.GORGEHERITAGE.ORG,WEST KLICKITAT COUNTY HISTORICAL SOCIETY,201412,0,0,0,PO BOX 394,BINGEN,WA,98605-0394,198804, , , , ,-121.46862,45.71568,6,8,3,53,039,PO BOX 394,BINGEN,WA,98605-0394,98605,1,0,0,0,1,0,0,0, 
8405300102,GMU,912154745, ,A25, ,710000,FRED OLDFIELD WESTERN HERITAGE CENTER,FRED OLDFIELD WESTERN HERITAGE AND ART CENTER, , ,110 9TH AVE SW,PUYALLUP,WA,98371,98371, , , , , ,2534459175,HTTP://FREDOLDFIELDCENTER.ORG/,FRED OLDFIELD WESTERN HERITAGE AND ART CENTER,201312,4,220182,220182,PO BOX 1539,PUYALLUP,WA,98371-0216,200206, , , , ,-122.31586,47.19517,6,8,2,53,053,PO BOX 1539,PUYALLUP,WA,98371-0216,98371,1,0,0,0,1,0,0,0, 
8405300104,GMU,911913557, , , , ,FLYING HERITAGE COLLECTION,FLYING HERITAGE COLLECTION, , ,3407 109TH ST SW,EVERETT,WA,98204,98204, , , , , ,2063424242,HTTP://WWW.FLYINGHERITAGE.COM, , , , , , , , , , , , , , ,-122.27971,47.89913,6,8,2,53,061,3407 109TH ST SW,EVERETT,WA,98204,98204,0,0,0,0,1,0,0,0, 
8405300107,GMU,911923298, ,A58,055157502,712110,HERITAGE FLIGHT MUSEUM,HERITAGE FLIGHT MUSEUM, , ,4119 MITCHELL WAY,BELLINGHAM,WA,98226,98226,15053 CROSSWIND DR,BURLINGTON,WA,98226,98226,3604245151,HTTP://WWW.HERITAGEFLIGHT.ORG,HERITAGE FLIGHT MUSEUM,201312,6,2594591, ,15053 CROSSWIND DR,BURLINGTON,WA,98233-5320,199810, , , , ,-122.42162,48.4633,6,8,4,53,057,15053 CROSSWIND DR,BURLINGTON,WA,98226,98226,1,0,0,0,1,0,0,0, 
8405300111,GMU,237079424, , , , ,GARFIELD COUNTY MUSEUM,GARFIELD COUNTY HISTORICAL ASSOCIATION, , ,708 COLUMBIA ST,POMEROY,WA,99347,99347, , , , , ,5098433925, ,GARFIELD COUNTY HISTORICAL ASSOCIATION,201412,0,0,0,PO BOX 261,POMEROY,WA,99347-0261,197009, , , , ,-117.55011,46.48488,6,8,4,53,023,PO BOX 261,POMEROY,WA,99347-0261,99347,1,0,0,0,1,0,0,0, 
8405300113,GMU, , , ,039179515, ,CROSBY HOUSE MUSEUM,CROSBY HOUSE MUSEUM, , ,703 DESCHUTES WAY SW,TUMWATER,WA,98501,98501, , , , , ,3607544161,HTTP://WWW.CI.TUMWATER.WA.US/ABOUT-TUMWATER/HISTORY/CROSBY-HOUSE, , , , , , , , , , , , , , ,-122.88577,47.02385,6,8,1,53,067,703 DESCHUTES WAY SW,TUMWATER,WA,98501,98501,0,0,0,0,1,0,0,0, 
8405300114,GMU,911626784, ,A50,928401777,712110,EMP MUSEUM,EXPERIENCE LEARNING COMMUNITY, , ,325 5TH AVE N,SEATTLE,WA,98109,98109, , , , , ,2067702700,HTTP://WWW.EMPMUSEUM.ORG,EXPERIENCE LEARNING COMMUNITY,201312,8,16765430,16561233,120 6TH AVE N STE 100,SEATTLE,WA,98109-5002,199409, , , , ,-122.34491,47.61868,6,8,1,53,033,120 6TH AVE N STE 100,SEATTLE,WA,98109-5002,98109,1,0,0,0,1,0,0,0, 
8405300115,GMU,911587106, , ,860930572, ,CREHST MUSEUM,CREHST MUSEUM,ENVIRONMENTAL SCIENCE & TECHNOLOGY FOUNDATION, ,95 LEE BLVD,RICHLAND,WA,99352,99352, , , , , ,5099439000,HTTP://WWW.CREHST.ORG, , , , , , , , , , , , , , ,-119.27365,46.27473,6,8,1,53,005,95 LEE BLVD,RICHLAND,WA,99352,99352,0,0,0,0,1,0,0,0, 
8405300123,GMU, , , ,794469148, ,CHEWELAH MUSEUM,CHEWELAH MUSEUM, , ,501 N 3RD ST E,CHEWELAH,WA,99109,99109, , , , , ,5099356091,HTTP://CHEWELAH.ORG, , , , , , , , , , , , , , ,-117.71903,48.27237,6,8,4,53,065,501 N 3RD ST E,CHEWELAH,WA,99109,99109,0,0,0,0,1,0,0,0, 
8405300128,GMU, , , , , ,DOUGLAS COUNTY MUSEUM,DOUGLAS COUNTY MUSEUM, , ,124 WEST WALNUT STREET,WATERVILLE,WA,98858,98858, , , , , ,5097458608, , , , , , , , , , , , , , , ,-119.92595,47.66369,6,8,4,53, ,124 WEST WALNUT STREET,WATERVILLE,WA,98858,98858,0,0,1,0,0,0,0,0, 
8405300130,GMU, , , , , ,ANTIQUE CAR MUSEUM,ANTIQUE CAR MUSEUM, , ,17812 N HIGHWAY 21,CURLEW,WA,99118,99118,325 152ND ST E,TACOMA,WA,99118,99118,8779028490,HTTPS://WWW.AMERICASCARMUSEUM.ORG/, , , , , , , , , , , , , , ,-122.42721,47.11907,6,8,2,53,053,325 152ND ST E,TACOMA,WA,99118,99118,0,0,0,0,1,0,0,0, 
8405300131,GMU,911503946, , , , ,ARTHUR D. FEIRO MARIN LABORATORY,ARTHUR D. FEIRO MARIN LABORATORY, , ,1502 W LAURIDSEN BLVD,PORT ANGELES,WA,98362,98362, , , , , , ,HTTP://FEIROMARINELIFECENTER.ORG, , , , , , , , , , , , , , ,-123.47822,48.11322,6,8,3,53,009,1502 W LAURIDSEN BLVD,PORT ANGELES,WA,98362,98362,0,0,1,0,0,0,0,0, 
8405300133,GMU, , , , , ,BUG MUSEUM,BUG MUSEUM, , ,1118 CHARLESTON BEACH RD W,BREMERTON,WA,98312,98312, , , , , ,3603737691,HTTP://WWW.BUGMUSEUM.COM, , , , , , , , , , , , , , ,-122.65901,47.55389,6,8,2,53,035,1118 CHARLESTON BEACH RD W,BREMERTON,WA,98312,98312,0,0,0,0,1,0,0,0, 
8405300135,GMU, , , , , ,BLACKMAN'S MUSEUM,BLACKMAN'S MUSEUM, , ,118 AVENUE B,SNOHOMISH,WA,98290,98290, , , , , ,3605685235, , , , , , , , , , , , , , , ,-122.09594,47.91168,6,8,2,53,061,118 AVENUE B,SNOHOMISH,WA,98290,98290,0,0,0,0,1,0,0,0, 
8405300137,GMU,911568957, ,A11, ,813219,ANACORTES MUSEUM,ANACORTES MUSEUM FOUNDATION, , ,1305 8TH STREET,ANACORTES,WA,98221,98221, , , , , ,2062931915,HTTP://WWW.CITYOFANACORTES.ORG/MUSEUM_DEPARTMENT.PHP,ANACORTES MUSEUM FOUNDATION,201312,3,29231,27467,1305 8TH ST,ANACORTES,WA,98221-1833,199606, , , , ,-122.61746,48.51579,6,8,3,53,057,1305 8TH ST,ANACORTES,WA,98221-1833,98221,1,0,1,0,0,0,0,0, 
8405300138,GMU, , , , , ,CARR'S ONE OF A KIND MUSEUM,CARR'S ONE OF A KIND MUSEUM, , ,5225 N FREYA ST,SPOKANE,WA,99217,99217, , , , , ,5094898859, , , , , , , , , , , , , , , ,-117.35778,47.70549,6,8,1,53,063,5225 N FREYA ST,SPOKANE,WA,99217,99217,0,0,0,0,1,0,0,0, 
8405300142,GMU, , , , , ,FIND CAMBODIAN CULTURAL MUSEUM AND KILLING FIELD MEMORIAL,FIND CAMBODIAN CULTURAL MUSEUM AND KILLING FIELD MEMORIAL, ,CAMBODIAN CULTURAL MUSEUM AND KILLING FIELD MEMORIAL,9809 16TH AVE SW,SEATTLE,WA,98106,98106, , , , , ,2067638088,HTTP://WWW.KILLINGFIELDSMUSEUM.COM, , , , , , , , , , , , , , ,-122.35523,47.51534,6,8,2,53,033,9809 16TH AVE SW,SEATTLE,WA,98106,98106,0,0,0,0,1,0,0,0, 
8405300143,GMU,010602585, ,A50,148195154,712110,SPOKANE VALLEY HERITAGE MUSEUM,SPOKANE VALLEY HERITAGE MUSEUM, , ,12114 E SPRAGUE AVE,SPOKANE VALLEY,WA,99214-1341,99214, , , , , ,5099224570,HTTP://WWW.VALLEYHERITAGECENTER.ORG/,SPOKANE VALLEY HERITAGE MUSEUM,201312,0,0,0,PO BOX 141341,SPOKANE VLY,WA,99214-1341,200312, , , , ,-117.24725,47.6566,6,8,2,53,063,PO BOX 141341,SPOKANE VLY,WA,99214-1341,99214,1,1,0,0,1,0,0,0, 
8405300144,GMU,010705629, ,A50, ,712110,WASHINGTON MUSEUM OF MILITARY TECHNOLOGY,WASHINGTON MUSEUM OF MILITARY TECHNOLOGY, , ,21025 5TH AVE S,DES MOINES,WA,98198-3630,98198, , , , , , , ,WASHINGTON MUSEUM OF MILITARY TECHNOLOGY,201312,0,0,0,21025 5TH AVE S,DES MOINES,WA,98198-3630,200210, , , , ,-122.32856,47.41338,6,8,2,53,033,21025 5TH AVE S,DES MOINES,WA,98198-3630,98198,1,1,0,0,0,0,0,0, 
8405300145,GMU,010743229, ,N50,119225113,713990,LEAVENWORTH SKI HILL HERITAGE,LEAVENWORTH SKI HILL HERITAGE FOUNDATION, , ,310 DIVISION ST,LEAVENWORTH,WA,98826-1443,98826, , , , , ,5095488701,HTTP://LEAVENWORTHSKIHERITAGE.ORG/,LEAVENWORTH SKI HILL HERITAGE FOUNDATION,201312,3,62036,61054,PO BOX 54,LEAVENWORTH,WA,98826-0054,200211, , , , ,-120.67555,47.59468,6,8,3,53,007,PO BOX 54,LEAVENWORTH,WA,98826-0054,98826,1,1,0,0,0,0,0,0, 
8405300149,GMU,043722406, ,A50, ,712110,NORTH CASCADES VINTAGE AIRCRAFT MUSEUM,NORTH CASCADES VINTAGE AIRCRAFT MUSEUM, , ,PO BOX 4246,BELLEVUE,WA,98009-4246,98009,7879 SOUTH SUPERIOR AVENUE #6,BELLEVUE,WA,98009-4246,98009,3607704848,HTTP://VINTAGEAIRCRAFTMUSEUM.ORG/,NORTH CASCADES VINTAGE AIRCRAFT MUSEUM,201312,5,636650, ,7879 S SUPERIOR AVE BLDG,CONCRETE,WA,98237-9703,200305, , , , ,-122.20168,47.6208,6,8,1,53, ,7879 SOUTH SUPERIOR AVENUE #6,BELLEVUE,WA,98009-4246,98009,1,1,0,0,0,0,0,0, 
8405300151,GMU,134331832, ,A50, ,712110,MEMORY LANE MUSEUM OF GREATER YAKIMA,MEMORY LANE MUSEUM OF GREATER YAKIMA, , ,1511 SOUTH FIRST ST,YAKIMA,WA,98901-3543,98901, , , , , , , ,MEMORY LANE MUSEUM OF GREATER YAKIMA,201312,0,0,0,1511 S 1ST ST,YAKIMA,WA,98901-3543,201103, , , , ,-120.49487,46.58281,6,8,1,53,077,1511 S 1ST ST,YAKIMA,WA,98901-3543,98901,1,1,0,0,0,0,0,0, 
8405300153,GMU,161761019, ,A50, ,712110,THREE RIVERS TRANSPORTATION EXPOSITION,THREE RIVERS TRANSPORTATION EXPOSITION INC, , ,1819 S JEAN ST,KENNEWICK,WA,99337-4177,99337, , , , , , , ,THREE RIVERS TRANSPORTATION EXPOSITION INC,201312,0,0,0,1819 S JEAN ST,KENNEWICK,WA,99337-4177,200804, , , , ,-119.13091,46.19168,6,8,1,53,005,1819 S JEAN ST,KENNEWICK,WA,99337-4177,99337,1,1,0,0,0,0,0,0, 
8405300154,GMU,200247930, , ,165533907, ,AHTANUM VALLEY MUSEUM,AHTANUM VALLEY MUSEUM, , ,PO BOX 159,WAPATO,WA,98951,98951, , , , , , , , , , , , , , , , , , , , , ,-120.44867,46.44386,6,8,4,53,077,PO BOX 159,WAPATO,WA,98951,98951,0,1,0,0,0,0,0,0, 
8405300161,GMU,200824175, ,A23,827884490,710000,QUINAULT TRIBE,QUINAULT NATION HERITAGE CENTER, , ,PO BOX 359,TAHOLAH,WA,98587-0359,98587,1214 AALIS DRIVE,TAHOLAH,WA,98587-0359,98587,3602768211,HTTP://WWW.QUINAULTINDIANNATION.COM/,QUINAULT NATION HERITAGE CENTER,201309,0,0,0,PO BOX 7,TAHOLAH,WA,98587-0007,200411, , , , ,-124.29568,47.34716,6,8,4,53, ,1214 AALIS DRIVE,TAHOLAH,WA,98587-0359,98587,1,1,0,0,0,0,0,0, 
8405300181,GMU,205440315, ,A50, ,712110,MCREAVY HOUSE MUSEUM OF HOOD CANAL,THE MCREAVY HOUSE MUSEUM OF HOOD CANAL, , ,PO BOX 388,UNION,WA,98592-0388,98592,10 EAST 2ND ST,UNION,WA,98592-0388,98592,3608987714, ,THE MCREAVY HOUSE MUSEUM OF HOOD CANAL,201409,0,0,0,PO BOX 388,UNION,WA,98592-0388,200610, , , , ,-123.10306,47.35624,6,8,4,53,045,10 EAST 2ND ST,UNION,WA,98592-0388,98592,1,1,0,0,0,0,0,0, 
8405300219,GMU,237563863, ,Z99,167844856,813910,WASHINGTON STATE RAILROAD,BAINBRIDGE ISLAND 1051,WASHINGTON STATE RAILROAD, ,122 N TACOMA ST,PASCO,WA,99301-5639,99301, , , , , ,5095434159,HTTP://WWW.WSRHS.ORG,BAINBRIDGE ISLAND 1051,201412,0,0,0,P O BOX 130,BAINBRIDGE I,WA,98061-0000,201409, , , , ,-122.54899,47.65218,6,8,1,53,035,P O BOX 130,BAINBRIDGE I,WA,98061-0000,98061,1,0,0,0,1,0,0,0, 
8405300251,GMU,272989258, ,A50, ,712110,NORTHERN PACIFIC DEPOT ELLENSBURG,FRIENDS OF THE@NORTHERN PACIFIC DEPOT ELLENSBURG, , ,2950 KILLMORE RD,ELLENSBURG,WA,98926-5510,98926, , , , , ,2063891658, ,FRIENDS OF THE@NORTHERN PACIFIC DEPOT ELLENSBURG,201412,4,119782,119782,2950 KILLMORE RD,ELLENSBURG,WA,98926-5510,201103, , , , ,-120.67675,47.02403,6,8,4,53,037,2950 KILLMORE RD,ELLENSBURG,WA,98926-5510,98926,1,1,0,0,0,0,0,0, 
8405300259,GMU,274932370, ,A50, ,712110,OLDE YAKIMA LETTERPRESS MUSEUM,OLDE YAKIMA LETTERPRESS MUSEUM, , ,PO BOX 10477,YAKIMA,WA,98909-1477,98909,2002 LANDON AVE,YAKIMA,WA,98909-1477,98909,5092487636, ,OLDE YAKIMA LETTERPRESS MUSEUM,201412,2,11077,11077,PO BOX 10477,YAKIMA,WA,98909-1477,201203, , , , ,-120.50563,46.56865,6,8,2,53,077,2002 LANDON AVE,YAKIMA,WA,98909-1477,98909,1,1,0,0,0,0,0,0, 
8405300269,GMU,311808860, , , , ,SEATTLE VETERANS MUSEUM,SEATTLE VETERANS MUSEUM, , ,BOX 82333,KENMORE,WA,98028,98028,2711 OAKES AVE,EVERETT,WA,98028,98028,4259498821,HTTP://SEATTLEVETERANSMUSEUM.ORG, , , , , , , , , , , , , , ,-122.20425,47.98158,6,8,1,53,061,2711 OAKES AVE,EVERETT,WA,98028,98028,0,1,0,0,0,0,0,0, 
8405300275,GMU,342007915, ,A50, ,712110,BELLINGHAM INTERNATIONAL MARITIME MUSEUM,BELLINGHAM INTERNATIONAL MARITIME MUSEUM, , ,PO BOX 28220,BELLINGHAM,WA,98228,98228,800 CORNWALL AVENUE,BELLINGHAM,WA,98228,98228,3605924112,HTTP://WWW.BELLINGHAMMARITIMEMUSEUM.ORG/,BELLINGHAM INTERNATIONAL MARITIME MUSEUM,201312,0,0,0,PO BOX 28220,BELLINGHAM,WA,98228-0220,200504, , , , ,-122.45755,48.77245,6,8,1,53, ,800 CORNWALL AVENUE,BELLINGHAM,WA,98228,98228,1,1,0,0,0,0,0,0, 
8405300277,GMU,363429854, , , , ,AMERICAN CURLING FOUNDATION AND MUSEUM,AMERICAN CURLING FOUNDATION AND MUSEUM, , ,2500 S 370TH ST,FEDERAL WAY,WA,98003,98003, , , , , , , , , , , , , , , , , , , , , ,-122.30111,47.27001,6,8,2,53,033,2500 S 370TH ST,FEDERAL WAY,WA,98003,98003,0,1,0,0,0,0,0,0, 
8405300284,GMU,412069189, ,A50, , ,PACIFIC NORTHWEST SALMON CENTER,PACIFIC NORTHWEST SALMON CENTER, , ,600 NE ROESSEL ROAD,BELFAIR,WA,98528,98528, , , , , ,3602753575, , , , , , , , , , , , , , , ,-122.83776,47.44521,6,8,4,53,045,600 NE ROESSEL ROAD,BELFAIR,WA,98528,98528,0,1,0,0,0,0,0,0, 
8405300285,GMU,412240154, ,A50,883043713,712110,EVERETT MUSEUM,EVERETT MUSEUM, , ,2418 CALIFORNIA STREET C,EVERETT,WA,98201-3776,98201,1502 WALL STREET,EVERETT,WA,98201-3776,98201,4252581006, ,EVERETT MUSEUM,201312,0,0,0,2418 CALIFORNIA ST STE C,EVERETT,WA,98201-3776,200710, , , , ,-122.20927,47.97775,6,8,1,53,061,1502 WALL STREET,EVERETT,WA,98201-3776,98201,1,1,0,0,1,0,0,0, 
8405300289,GMU,450480666, ,A50, ,712110,WALTER CLORE WINE & CULINARY CENTER,WALTER CLORE WINE & CULINARY CENTER, , ,PO BOX 1228,PROSSER,WA,99350-0880,99350,2140 WINE COUNTRY RD,PROSSER,WA,99350-0880,99350,5097861000,HTTP://WWW.THECLORECENTER.ORG/,WALTER CLORE WINE & CULINARY CENTER,201312,4,139808,128346,2140A WINE COUNTRY RD,PROSSER,WA,99350-1389,200409, , , , ,-119.75496,46.2123,6,8,3,53,005,2140 WINE COUNTRY RD,PROSSER,WA,99350-0880,99350,1,1,0,0,1,0,0,0, 
8405300295,GMU,461079092, ,A50, ,712110,WASHINGTON STATE SKI & SNOWBOARD MUSEUM,WASHINGTON STATE SKI & SNOWBOARD MUSEUM, , ,7900 SE 28TH ST SUITE 200,MERCER ISLAND,WA,98040-2970,98040, , , , , , , ,WASHINGTON STATE SKI & SNOWBOARD MUSEUM,201312,0,0,0,7900 SE 28TH ST STE 200,MERCER ISLAN,WA,98040-2970,201402, , , , ,-122.23233,47.58558,6,8,2,53,033,7900 SE 28TH ST STE 200,MERCER ISLAN,WA,98040-2970,98040,1,1,0,0,0,0,0,0, 
8405300296,GMU,461169348, , , , ,JAPANESE AMERICAN ISSEI PIONEER MUSEUM,JAPANESE AMERICAN ISSEI PIONEER MUSEUM, , ,PO BOX 346,HANSVILLE,WA,98340,98340,36001 HOOD CANAL DR N E,HANSVILLE,WA,98340,98340,3606381938,HTTP://WWW.JAPANESEAMERICANISSEIPIONEERMUSEUM.COM/, , , , , , , , , , , , , , ,-122.5783,47.88996,6,8,4,53,035,36001 HOOD CANAL DR N E,HANSVILLE,WA,98340,98340,0,1,0,0,0,0,0,0, 
8405300307,GMU,510175292, ,A50,169167723, ,MAKAH CULTURAL AND RESEACH CENTER,MAKAH CULTURAL AND RESEACH CENTER,MAKAH CULTURAL AND RESEARCH CENTER, ,PO BOX 160,NEAH BAY,WA,98357-0160,98357,1880 BAYVIEW AVENUE P O BOX 160,NEAH BAY,WA,98357-0160,98357,3606452711,HTTP://MAKAHMUSEUM.COM/,MAKAH CULTURAL AND RESEACH CENTER,201312,6,1046510,952382,PO BOX 160,NEAH BAY,WA,98357-0160,197601, , , , ,-124.60695,48.36614,6,8,4,53,009,1880 BAYVIEW AVENUE P O BOX 160,NEAH BAY,WA,98357-0160,98357,1,1,1,0,0,0,0,0, 
8405300334,GMU,760835379, ,A50,826749249,712110,NORTHWEST AFRICAN AMERICAN MUSEUM,NORTHWEST AFRICAN AMERICAN MUSEUM INC,NORTHWEST AFRICAN AMERICAN MUSEUM, ,2300 S MASSACHUSSETTS ST,SEATTLE,WA,98144-3821,98144,2300 S MASSACHUSSETTS ST,SEATTLE,WA,98144-3821,98144,2065186000,HTTP://WWW.NAAMNW.ORG,NORTHWEST AFRICAN AMERICAN MUSEUM INC,201312,5,848408,686067,2300 S MASSACHUSSETTS ST,SEATTLE,WA,98144-3821,200705, , , , ,-122.30258,47.58846,6,8,1,53,033,2300 S MASSACHUSSETTS ST,SEATTLE,WA,98144-3821,98144,1,1,1,1,1,0,0,0, 
8405300348,GMU,841633284, ,T20,127507460,712110,SEATTLE MUSEUM OF MYSTERIES,NORTHWEST MUSEUM OF LEGENDS AND LORE, , ,623 BROADWAY E,SEATTLE,WA,98102-5025,98102, , , , , ,2063286499,HTTP://WWW.NWLEGENDSMUSEUM.COM/,NORTHWEST MUSEUM OF LEGENDS AND LORE,201312,2,22340, ,PO BOX 12213,SEATTLE,WA,98102-0213,200408, , , , ,-122.32004,47.63366,6,8,1,53,033,PO BOX 12213,SEATTLE,WA,98102-0213,98102,1,1,0,0,0,0,0,0, 
8405300363,GMU,910785826, ,A11,019256627,712110,MUSEUM OF FLIGHT FOUNDATION,MUSEUM OF FLIGHT FOUNDATION,MUSEUM OF FLIGHT FOUNDATION, ,9404 E MARGINAL WAY S,TUKWILA,WA,98108-4046,98108, , , , , ,2067645700,HTTP://WWW.MUSEUMOFFLIGHT.ORG,MUSEUM OF FLIGHT FOUNDATION,201312,8,28289056,24039746,9404 E MARGINAL WAY S,TUKWILA,WA,98108-4046,196511, , , , ,-122.29778,47.51851,6,8,2,53,033,9404 E MARGINAL WAY S,TUKWILA,WA,98108-4046,98108,1,1,0,1,1,0,0,0, 
8405300372,GMU,910899927, ,P28, ,624190,EL CENTRO DE LA RAZA,EL CENTRO DE LA RAZA, , ,2524 16TH AVE S,SEATTLE,WA,98144-5104,98144, , , , , ,2063292974,HTTP://WWW.ELCENTRODELARAZA.COM,EL CENTRO DE LA RAZA,201312,7,6411193,6195611,2524 16TH AVE S,SEATTLE,WA,98144-5104,197601, , , , ,-122.31201,47.58081,6,8,1,53,033,2524 16TH AVE S,SEATTLE,WA,98144-5104,98144,1,1,0,0,1,0,0,0, 
8405300373,GMU,910922254, , ,606460475, ,SQUAXIN ISLAND TRIBE,SQUAXIN ISLAND TRIBE, , ,10 SE SQUAXIN LANE,SHELTON,WA,98584,98584, , , , , ,3604269781,HTTP://SQUAXINISLAND.ORG/, , , , , , , , , , , , , , ,-123.07909,47.12165,6,8,4,53,045,10 SE SQUAXIN LANE,SHELTON,WA,98584,98584,0,0,1,0,0,0,0,0, 
